datetime,open,high,low,close
2022-08-29 23:45:00,138.697,138.712,138.59,138.65
2022-08-30 00:00:00,138.652,138.672,138.55,138.644
2022-08-30 00:15:00,138.644,138.673,138.46,138.537
2022-08-30 00:30:00,138.53,138.549,138.41,138.48
2022-08-30 00:45:00,138.479,138.587,138.43,138.566
2022-08-30 01:00:00,138.565,138.588,138.41,138.492
2022-08-30 01:15:00,138.493,138.574,138.43,138.477
2022-08-30 01:30:00,138.478,138.553,138.35,138.51
2022-08-30 01:45:00,138.519,138.565,138.41,138.537
2022-08-30 02:00:00,138.537,138.655,138.51,138.602
2022-08-30 02:15:00,138.599,138.677,138.53,138.594
2022-08-30 02:30:00,138.59,138.631,138.53,138.57
2022-08-30 02:45:00,138.575,138.619,138.53,138.612
2022-08-30 03:00:00,138.6,138.627,138.53,138.572
2022-08-30 03:15:00,138.571,138.586,138.52,138.581
2022-08-30 03:30:00,138.578,138.62,138.52,138.564
2022-08-30 03:45:00,138.569,138.615,138.47,138.505
2022-08-30 04:00:00,138.504,138.595,138.47,138.57
2022-08-30 04:15:00,138.574,138.596,138.52,138.568
2022-08-30 04:30:00,138.567,138.567,138.45,138.536
2022-08-30 04:45:00,138.534,138.552,138.32,138.442
2022-08-30 05:00:00,138.442,138.514,138.41,138.485
2022-08-30 05:15:00,138.485,138.495,138.38,138.477
2022-08-30 05:30:00,138.476,138.505,138.39,138.43
2022-08-30 05:45:00,138.43,138.452,138.37,138.401
2022-08-30 06:00:00,138.397,138.499,138.36,138.474
2022-08-30 06:15:00,138.476,138.555,138.41,138.498
2022-08-30 06:30:00,138.498,138.562,138.43,138.51
2022-08-30 06:45:00,138.512,138.661,138.44,138.633
2022-08-30 07:00:00,138.634,138.646,138.42,138.477
2022-08-30 07:15:00,138.479,138.548,138.4,138.476
2022-08-30 07:30:00,138.472,138.595,138.44,138.586
2022-08-30 07:45:00,138.588,138.639,138.4,138.454
2022-08-30 08:00:00,138.45,138.5,138.39,138.455
2022-08-30 08:15:00,138.453,138.46,138.26,138.299
2022-08-30 08:30:00,138.297,138.309,138.11,138.17
2022-08-30 08:45:00,138.179,138.321,138.15,138.302
2022-08-30 09:00:00,138.301,138.318,138.22,138.279
2022-08-30 09:15:00,138.279,138.35,138.25,138.31
2022-08-30 09:30:00,138.31,138.335,138.2,138.32
2022-08-30 09:45:00,138.32,138.342,138.23,138.329
2022-08-30 10:00:00,138.333,138.387,138.29,138.342
2022-08-30 10:15:00,138.34,138.379,138.27,138.304
2022-08-30 10:30:00,138.304,138.346,138.22,138.263
2022-08-30 10:45:00,138.258,138.311,138.2,138.276
2022-08-30 11:00:00,138.279,138.331,138.21,138.253
2022-08-30 11:15:00,138.253,138.267,138.02,138.072
2022-08-30 11:30:00,138.069,138.143,138.02,138.124
2022-08-30 11:45:00,138.12,138.234,138.08,138.202
2022-08-30 12:00:00,138.206,138.267,138.16,138.198
2022-08-30 12:15:00,138.198,138.309,138.16,138.229
2022-08-30 12:30:00,138.234,138.367,138.18,138.316
2022-08-30 12:45:00,138.318,138.463,138.28,138.409
2022-08-30 13:00:00,138.405,138.501,138.36,138.493
2022-08-30 13:15:00,138.491,138.561,138.4,138.439
2022-08-30 13:30:00,138.445,138.537,138.42,138.475
2022-08-30 13:45:00,138.474,138.491,138.21,138.265
2022-08-30 14:00:00,138.276,138.391,138.14,138.386
2022-08-30 14:15:00,138.383,138.606,138.36,138.559
2022-08-30 14:30:00,138.55,138.792,138.54,138.777
2022-08-30 14:45:00,138.777,138.999,138.74,138.989
2022-08-30 15:00:00,138.993,139.08,138.86,138.886
2022-08-30 15:15:00,138.885,138.956,138.78,138.918
2022-08-30 15:30:00,138.914,138.921,138.67,138.723
2022-08-30 15:45:00,138.723,138.768,138.58,138.69
2022-08-30 16:00:00,138.69,138.791,138.62,138.728
2022-08-30 16:15:00,138.726,138.772,138.63,138.75
2022-08-30 16:30:00,138.744,138.773,138.69,138.72
2022-08-30 16:45:00,138.723,138.739,138.65,138.729
2022-08-30 17:00:00,138.72,138.755,138.62,138.691
2022-08-30 17:15:00,138.689,138.734,138.64,138.72
2022-08-30 17:30:00,138.727,138.77,138.69,138.765
2022-08-30 17:45:00,138.764,138.769,138.67,138.72
2022-08-30 18:00:00,138.721,138.757,138.68,138.743
2022-08-30 18:15:00,138.744,138.748,138.65,138.67
2022-08-30 18:30:00,138.679,138.695,138.6,138.627
2022-08-30 18:45:00,138.624,138.676,138.58,138.675
2022-08-30 19:00:00,138.671,138.683,138.61,138.654
2022-08-30 19:15:00,138.653,138.682,138.61,138.66
2022-08-30 19:30:00,138.664,138.742,138.64,138.733
2022-08-30 19:45:00,138.733,138.799,138.71,138.747
2022-08-30 20:00:00,138.73,138.752,138.65,138.725
2022-08-30 20:15:00,138.725,138.771,138.69,138.726
2022-08-30 20:30:00,138.724,138.812,138.7,138.8
2022-08-30 20:45:00,138.799,138.816,138.76,138.799
2022-08-30 21:00:00,138.8,138.812,138.767,138.792
2022-08-30 21:15:00,138.784,138.8,138.683,138.768
2022-08-30 21:30:00,138.769,138.79,138.737,138.768
2022-08-30 21:45:00,138.766,138.784,138.753,138.773
2022-08-30 22:00:00,138.772,138.783,138.688,138.752
2022-08-30 22:15:00,138.761,138.791,138.73,138.783
2022-08-30 22:30:00,138.785,138.801,138.73,138.785
2022-08-30 22:45:00,138.786,138.79,138.72,138.751
2022-08-30 23:00:00,138.757,138.793,138.73,138.787
2022-08-30 23:15:00,138.788,138.845,138.77,138.824
2022-08-30 23:30:00,138.818,138.826,138.75,138.774
2022-08-30 23:45:00,138.774,138.786,138.72,138.744
2022-08-31 00:00:00,138.744,138.77,138.67,138.76
2022-08-31 00:15:00,138.757,138.795,138.59,138.63
2022-08-31 00:30:00,138.633,138.689,138.53,138.568
2022-08-31 00:45:00,138.57,138.592,138.41,138.494
2022-08-31 01:00:00,138.496,138.647,138.43,138.628
2022-08-31 01:15:00,138.629,138.651,138.45,138.53
2022-08-31 01:30:00,138.533,138.586,138.46,138.518
2022-08-31 01:45:00,138.52,138.604,138.48,138.599
2022-08-31 02:00:00,138.6,138.64,138.52,138.555
2022-08-31 02:15:00,138.558,138.599,138.51,138.554
2022-08-31 02:30:00,138.56,138.594,138.45,138.544
2022-08-31 02:45:00,138.54,138.546,138.39,138.475
2022-08-31 03:00:00,138.476,138.537,138.42,138.516
2022-08-31 03:15:00,138.52,138.554,138.44,138.541
2022-08-31 03:30:00,138.545,138.586,138.51,138.564
2022-08-31 03:45:00,138.565,138.604,138.53,138.593
2022-08-31 04:00:00,138.587,138.624,138.52,138.596
2022-08-31 04:15:00,138.597,138.623,138.51,138.567
2022-08-31 04:30:00,138.566,138.574,138.47,138.5
2022-08-31 04:45:00,138.505,138.528,138.3,138.447
2022-08-31 05:00:00,138.447,138.488,138.41,138.462
2022-08-31 05:15:00,138.468,138.488,138.38,138.443
2022-08-31 05:30:00,138.443,138.488,138.4,138.437
2022-08-31 05:45:00,138.432,138.479,138.39,138.445
2022-08-31 06:00:00,138.445,138.459,138.34,138.416
2022-08-31 06:15:00,138.419,138.497,138.37,138.492
2022-08-31 06:30:00,138.489,138.528,138.43,138.481
2022-08-31 06:45:00,138.482,138.498,138.36,138.384
2022-08-31 07:00:00,138.386,138.422,138.26,138.313
2022-08-31 07:15:00,138.313,138.413,138.24,138.377
2022-08-31 07:30:00,138.379,138.518,138.34,138.507
2022-08-31 07:45:00,138.51,138.566,138.45,138.562
2022-08-31 08:00:00,138.561,138.607,138.51,138.603
2022-08-31 08:15:00,138.597,138.62,138.5,138.587
2022-08-31 08:30:00,138.583,138.744,138.54,138.726
2022-08-31 08:45:00,138.728,138.78,138.67,138.724
2022-08-31 09:00:00,138.725,138.757,138.54,138.579
2022-08-31 09:15:00,138.583,138.697,138.56,138.657
2022-08-31 09:30:00,138.656,138.72,138.61,138.711
2022-08-31 09:45:00,138.715,138.789,138.68,138.741
2022-08-31 10:00:00,138.74,138.846,138.71,138.832
2022-08-31 10:15:00,138.831,138.883,138.75,138.78
2022-08-31 10:30:00,138.782,138.834,138.73,138.803
2022-08-31 10:45:00,138.804,138.895,138.78,138.83
2022-08-31 11:00:00,138.827,138.844,138.69,138.724
2022-08-31 11:15:00,138.723,138.778,138.65,138.74
2022-08-31 11:30:00,138.71,138.787,138.66,138.693
2022-08-31 11:45:00,138.69,138.741,138.62,138.74
2022-08-31 12:00:00,138.735,138.797,138.7,138.749
2022-08-31 12:15:00,138.749,138.765,138.68,138.7
2022-08-31 12:30:00,138.703,138.775,138.44,138.743
2022-08-31 12:45:00,138.745,138.757,138.61,138.682
2022-08-31 13:00:00,138.685,138.717,138.53,138.59
2022-08-31 13:15:00,138.596,138.651,138.46,138.55
2022-08-31 13:30:00,138.554,138.757,138.52,138.752
2022-08-31 13:45:00,138.75,138.826,138.69,138.766
2022-08-31 14:00:00,138.766,138.853,138.67,138.784
2022-08-31 14:15:00,138.784,138.848,138.71,138.745
2022-08-31 14:30:00,138.746,138.804,138.68,138.747
2022-08-31 14:45:00,138.753,138.796,138.55,138.583
2022-08-31 15:00:00,138.584,138.667,138.42,138.621
2022-08-31 15:15:00,138.624,138.728,138.5,138.715
2022-08-31 15:30:00,138.719,138.741,138.53,138.623
2022-08-31 15:45:00,138.622,138.696,138.55,138.599
2022-08-31 16:00:00,138.598,138.712,138.55,138.705
2022-08-31 16:15:00,138.713,138.74,138.65,138.684
2022-08-31 16:30:00,138.69,138.753,138.65,138.723
2022-08-31 16:45:00,138.726,138.748,138.64,138.738
2022-08-31 17:00:00,138.737,138.748,138.67,138.708
2022-08-31 17:15:00,138.708,138.747,138.68,138.731
2022-08-31 17:30:00,138.732,138.746,138.69,138.722
2022-08-31 17:45:00,138.726,138.804,138.71,138.75
2022-08-31 18:00:00,138.781,138.789,138.73,138.76
2022-08-31 18:15:00,138.764,138.778,138.69,138.726
2022-08-31 18:30:00,138.723,138.736,138.66,138.696
2022-08-31 18:45:00,138.697,138.736,138.64,138.67
2022-08-31 19:00:00,138.671,138.731,138.61,138.723
2022-08-31 19:15:00,138.722,138.826,138.67,138.812
2022-08-31 19:30:00,138.81,138.815,138.72,138.765
2022-08-31 19:45:00,138.765,138.863,138.74,138.809
2022-08-31 20:00:00,138.81,138.953,138.78,138.917
2022-08-31 20:15:00,138.912,138.979,138.87,138.972
2022-08-31 20:30:00,138.973,138.988,138.93,138.975
2022-08-31 20:45:00,138.976,139.004,138.92,138.968
2022-08-31 21:00:00,138.97,138.973,138.892,138.957
2022-08-31 21:15:00,138.951,138.957,138.73,138.933
2022-08-31 21:30:00,138.947,139.02,138.93,139.009
2022-08-31 21:45:00,139.011,139.036,138.98,139.026
2022-08-31 22:00:00,139.025,139.095,139.01,139.065
2022-08-31 22:15:00,139.069,139.139,139.0,139.085
2022-08-31 22:30:00,139.089,139.101,138.99,139.065
2022-08-31 22:45:00,139.06,139.087,139.01,139.058
2022-08-31 23:00:00,139.062,139.086,139.01,139.072
2022-08-31 23:15:00,139.077,139.214,139.05,139.176
2022-08-31 23:30:00,139.175,139.279,139.15,139.266
2022-08-31 23:45:00,139.273,139.3,139.2,139.268
2022-09-01 00:00:00,139.268,139.444,139.24,139.329
2022-09-01 00:15:00,139.33,139.46,139.26,139.428
2022-09-01 00:30:00,139.432,139.584,139.41,139.542
2022-09-01 00:45:00,139.542,139.579,139.45,139.498
2022-09-01 01:00:00,139.494,139.524,139.35,139.473
2022-09-01 01:15:00,139.475,139.497,139.35,139.464
2022-09-01 01:30:00,139.464,139.498,139.33,139.483
2022-09-01 01:45:00,139.487,139.681,139.45,139.557
2022-09-01 02:00:00,139.555,139.571,139.45,139.502
2022-09-01 02:15:00,139.501,139.545,139.45,139.499
2022-09-01 02:30:00,139.499,139.542,139.42,139.459
2022-09-01 02:45:00,139.459,139.486,139.4,139.468
2022-09-01 03:00:00,139.472,139.517,139.43,139.485
2022-09-01 03:15:00,139.486,139.602,139.43,139.554
2022-09-01 03:30:00,139.561,139.584,139.51,139.54
2022-09-01 03:45:00,139.548,139.624,139.49,139.53
2022-09-01 04:00:00,139.554,139.609,139.49,139.521
2022-09-01 04:15:00,139.522,139.546,139.44,139.534
2022-09-01 04:30:00,139.543,139.575,139.47,139.538
2022-09-01 04:45:00,139.538,139.573,139.46,139.549
2022-09-01 05:00:00,139.547,139.571,139.45,139.504
2022-09-01 05:15:00,139.504,139.515,139.4,139.427
2022-09-01 05:30:00,139.43,139.449,139.36,139.387
2022-09-01 05:45:00,139.391,139.452,139.27,139.35
2022-09-01 06:00:00,139.354,139.399,139.28,139.337
2022-09-01 06:15:00,139.333,139.386,139.25,139.363
2022-09-01 06:30:00,139.362,139.398,139.26,139.337
2022-09-01 06:45:00,139.337,139.362,139.25,139.349
2022-09-01 07:00:00,139.352,139.453,139.29,139.367
2022-09-01 07:15:00,139.373,139.432,139.19,139.253
2022-09-01 07:30:00,139.253,139.302,139.11,139.187
2022-09-01 07:45:00,139.193,139.257,139.15,139.225
2022-09-01 08:00:00,139.229,139.297,139.18,139.27
2022-09-01 08:15:00,139.277,139.348,139.23,139.314
2022-09-01 08:30:00,139.31,139.327,139.06,139.174
2022-09-01 08:45:00,139.173,139.256,139.13,139.202
2022-09-01 09:00:00,139.199,139.236,139.14,139.214
2022-09-01 09:15:00,139.218,139.272,139.11,139.257
2022-09-01 09:30:00,139.25,139.267,139.15,139.177
2022-09-01 09:45:00,139.176,139.199,139.11,139.146
2022-09-01 10:00:00,139.14,139.174,139.03,139.147
2022-09-01 10:15:00,139.147,139.276,139.08,139.267
2022-09-01 10:30:00,139.264,139.323,139.23,139.32
2022-09-01 10:45:00,139.32,139.363,139.28,139.347
2022-09-01 11:00:00,139.345,139.368,139.26,139.298
2022-09-01 11:15:00,139.295,139.355,139.23,139.323
2022-09-01 11:30:00,139.322,139.344,139.25,139.294
2022-09-01 11:45:00,139.294,139.317,139.15,139.19
2022-09-01 12:00:00,139.19,139.251,139.13,139.228
2022-09-01 12:15:00,139.224,139.292,139.16,139.278
2022-09-01 12:30:00,139.278,139.439,139.24,139.381
2022-09-01 12:45:00,139.38,139.701,139.35,139.651
2022-09-01 13:00:00,139.655,139.687,139.49,139.555
2022-09-01 13:15:00,139.555,139.619,139.43,139.472
2022-09-01 13:30:00,139.468,139.569,139.42,139.522
2022-09-01 13:45:00,139.525,139.563,139.44,139.505
2022-09-01 14:00:00,139.506,139.551,139.36,139.49
2022-09-01 14:15:00,139.488,139.98,139.485,139.934
2022-09-01 14:30:00,139.934,140.13,139.72,139.787
2022-09-01 14:45:00,139.784,139.967,139.7,139.942
2022-09-01 15:00:00,139.942,140.223,139.91,140.045
2022-09-01 15:15:00,140.047,140.052,139.81,139.904
2022-09-01 15:30:00,139.9,139.966,139.83,139.92
2022-09-01 15:45:00,139.927,140.014,139.83,139.995
2022-09-01 16:00:00,139.999,140.029,139.9,139.93
2022-09-01 16:15:00,139.93,139.949,139.85,139.947
2022-09-01 16:30:00,139.944,139.948,139.84,139.92
2022-09-01 16:45:00,139.92,140.053,139.89,140.033
2022-09-01 17:00:00,140.039,140.05,139.98,140.045
2022-09-01 17:15:00,140.045,140.149,140.01,140.09
2022-09-01 17:30:00,140.094,140.106,139.98,140.015
2022-09-01 17:45:00,140.009,140.062,139.97,140.032
2022-09-01 18:00:00,140.034,140.059,139.96,140.015
2022-09-01 18:15:00,140.014,140.016,139.91,139.993
2022-09-01 18:30:00,139.998,140.04,139.95,140.014
2022-09-01 18:45:00,140.012,140.125,139.98,140.103
2022-09-01 19:00:00,140.101,140.23,140.07,140.226
2022-09-01 19:15:00,140.225,140.23,140.06,140.091
2022-09-01 19:30:00,140.095,140.147,140.05,140.125
2022-09-01 19:45:00,140.123,140.138,140.06,140.135
2022-09-01 20:00:00,140.136,140.204,140.11,140.201
2022-09-01 20:15:00,140.199,140.218,140.15,140.183
2022-09-01 20:30:00,140.187,140.221,140.14,140.22
2022-09-01 20:45:00,140.219,140.221,140.17,140.204
2022-09-01 21:00:00,140.201,140.225,140.163,140.197
2022-09-01 21:15:00,140.198,140.212,140.097,140.182
2022-09-01 21:30:00,140.182,140.2,140.16,140.18
2022-09-01 21:45:00,140.18,140.22,140.17,140.207
2022-09-01 22:00:00,140.208,140.231,140.18,140.2
2022-09-01 22:15:00,140.218,140.232,140.14,140.184
2022-09-01 22:30:00,140.189,140.2,140.15,140.187
2022-09-01 22:45:00,140.188,140.205,140.12,140.197
2022-09-01 23:00:00,140.204,140.206,140.15,140.187
2022-09-01 23:15:00,140.187,140.272,140.07,140.114
2022-09-01 23:30:00,140.115,140.149,140.05,140.116
2022-09-01 23:45:00,140.12,140.128,140.01,140.05
2022-09-02 00:00:00,140.049,140.103,140.02,140.083
2022-09-02 00:15:00,140.083,140.125,139.91,139.984
2022-09-02 00:30:00,139.986,139.993,139.85,139.902
2022-09-02 00:45:00,139.9,139.968,139.84,139.953
2022-09-02 01:00:00,139.958,140.099,139.89,140.082
2022-09-02 01:15:00,140.082,140.128,139.99,140.022
2022-09-02 01:30:00,140.021,140.035,139.94,139.985
2022-09-02 01:45:00,139.985,140.067,139.94,139.988
2022-09-02 02:00:00,139.991,140.153,139.91,140.129
2022-09-02 02:15:00,140.129,140.203,140.08,140.138
2022-09-02 02:30:00,140.144,140.166,140.03,140.094
2022-09-02 02:45:00,140.094,140.148,140.05,140.11
2022-09-02 03:00:00,140.11,140.146,140.08,140.131
2022-09-02 03:15:00,140.136,140.165,140.07,140.152
2022-09-02 03:30:00,140.149,140.19,140.11,140.172
2022-09-02 03:45:00,140.173,140.184,140.11,140.171
2022-09-02 04:00:00,140.176,140.185,140.11,140.152
2022-09-02 04:15:00,140.151,140.175,140.1,140.166
2022-09-02 04:30:00,140.17,140.186,140.12,140.169
2022-09-02 04:45:00,140.165,140.35,140.14,140.288
2022-09-02 05:00:00,140.294,140.4,140.24,140.33
2022-09-02 05:15:00,140.34,140.39,140.29,140.34
2022-09-02 05:30:00,140.336,140.348,140.24,140.304
2022-09-02 05:45:00,140.304,140.361,140.26,140.353
2022-09-02 06:00:00,140.352,140.384,140.29,140.336
2022-09-02 06:15:00,140.335,140.359,140.23,140.353
2022-09-02 06:30:00,140.356,140.433,140.26,140.317
2022-09-02 06:45:00,140.317,140.374,140.21,140.251
2022-09-02 07:00:00,140.248,140.287,140.18,140.256
2022-09-02 07:15:00,140.258,140.305,140.15,140.184
2022-09-02 07:30:00,140.186,140.245,140.11,140.203
2022-09-02 07:45:00,140.204,140.296,140.17,140.233
2022-09-02 08:00:00,140.228,140.261,140.18,140.247
2022-09-02 08:15:00,140.24,140.325,140.22,140.321
2022-09-02 08:30:00,140.321,140.326,140.21,140.27
2022-09-02 08:45:00,140.269,140.313,140.23,140.284
2022-09-02 09:00:00,140.282,140.336,140.24,140.333
2022-09-02 09:15:00,140.332,140.407,140.3,140.33
2022-09-02 09:30:00,140.365,140.369,140.27,140.327
2022-09-02 09:45:00,140.327,140.355,140.27,140.312
2022-09-02 10:00:00,140.31,140.398,140.29,140.375
2022-09-02 10:15:00,140.376,140.392,140.24,140.34
2022-09-02 10:30:00,140.345,140.354,140.27,140.31
2022-09-02 10:45:00,140.338,140.357,140.27,140.309
2022-09-02 11:00:00,140.313,140.332,140.27,140.317
2022-09-02 11:15:00,140.315,140.373,140.26,140.364
2022-09-02 11:30:00,140.361,140.407,140.31,140.39
2022-09-02 11:45:00,140.393,140.488,140.33,140.462
2022-09-02 12:00:00,140.457,140.463,140.35,140.435
2022-09-02 12:15:00,140.436,140.487,140.39,140.459
2022-09-02 12:30:00,140.459,140.524,140.35,140.494
2022-09-02 12:45:00,140.492,140.733,139.92,140.708
2022-09-02 13:00:00,140.704,140.801,140.5,140.579
2022-09-02 13:15:00,140.573,140.688,140.25,140.385
2022-09-02 13:30:00,140.379,140.389,139.97,140.211
2022-09-02 13:45:00,140.207,140.371,140.08,140.256
2022-09-02 14:00:00,140.254,140.265,140.04,140.134
2022-09-02 14:15:00,140.135,140.221,139.93,140.155
2022-09-02 14:30:00,140.152,140.19,140.0,140.057
2022-09-02 14:45:00,140.058,140.205,140.01,140.149
2022-09-02 15:00:00,140.145,140.169,139.94,140.0
2022-09-02 15:15:00,140.035,140.14,139.88,139.946
2022-09-02 15:30:00,139.942,140.1,139.9,140.083
2022-09-02 15:45:00,140.083,140.26,140.01,140.193
2022-09-02 16:00:00,140.193,140.196,140.02,140.05
2022-09-02 16:15:00,140.045,140.115,140.0,140.078
2022-09-02 16:30:00,140.077,140.184,140.04,140.168
2022-09-02 16:45:00,140.17,140.242,140.09,140.24
2022-09-02 17:00:00,140.236,140.272,140.12,140.23
2022-09-02 17:15:00,140.231,140.255,140.09,140.124
2022-09-02 17:30:00,140.124,140.153,140.03,140.128
2022-09-02 17:45:00,140.129,140.141,140.07,140.12
2022-09-02 18:00:00,140.124,140.135,140.07,140.113
2022-09-02 18:15:00,140.113,140.135,140.05,140.116
2022-09-02 18:30:00,140.112,140.13,140.06,140.106
2022-09-02 18:45:00,140.107,140.139,140.05,140.123
2022-09-02 19:00:00,140.127,140.147,140.06,140.123
2022-09-02 19:15:00,140.123,140.138,140.07,140.13
2022-09-02 19:30:00,140.135,140.157,140.1,140.157
2022-09-02 19:45:00,140.156,140.254,140.13,140.247
2022-09-02 20:00:00,140.249,140.322,140.17,140.244
2022-09-02 20:15:00,140.244,140.248,140.13,140.196
2022-09-02 20:30:00,140.191,140.222,140.13,140.197
2022-09-02 20:45:00,140.201,140.234,140.18,140.22
2022-09-02 21:00:00,140.216,140.246,140.137,140.144
2022-09-02 21:15:00,140.171,140.171,140.152,140.152
2022-09-02 21:30:00,140.152,140.152,140.152,140.152
2022-09-02 21:45:00,140.152,140.152,140.152,140.152
2022-09-04 22:15:00,140.156,140.249,140.107,140.199
2022-09-04 22:30:00,140.202,140.342,140.18,140.323
2022-09-04 22:45:00,140.323,140.378,140.25,140.371
2022-09-04 23:00:00,140.377,140.43,140.31,140.332
2022-09-04 23:15:00,140.33,140.442,140.29,140.43
2022-09-04 23:30:00,140.431,140.432,140.36,140.4
2022-09-04 23:45:00,140.405,140.462,140.37,140.452
2022-09-05 00:00:00,140.453,140.55,140.43,140.537
2022-09-05 00:15:00,140.539,140.556,140.34,140.406
2022-09-05 00:30:00,140.407,140.46,140.36,140.442
2022-09-05 00:45:00,140.441,140.473,140.34,140.394
2022-09-05 01:00:00,140.39,140.438,140.25,140.308
2022-09-05 01:15:00,140.308,140.326,140.17,140.198
2022-09-05 01:30:00,140.199,140.216,140.09,140.194
2022-09-05 01:45:00,140.197,140.211,140.11,140.182
2022-09-05 02:00:00,140.178,140.244,140.1,140.163
2022-09-05 02:15:00,140.164,140.293,140.09,140.276
2022-09-05 02:30:00,140.277,140.361,140.24,140.319
2022-09-05 02:45:00,140.319,140.355,140.28,140.322
2022-09-05 03:00:00,140.32,140.335,140.26,140.29
2022-09-05 03:15:00,140.292,140.319,140.25,140.302
2022-09-05 03:30:00,140.304,140.316,140.22,140.278
2022-09-05 03:45:00,140.278,140.318,140.23,140.29
2022-09-05 04:00:00,140.29,140.349,140.27,140.346
2022-09-05 04:15:00,140.347,140.38,140.29,140.319
2022-09-05 04:30:00,140.319,140.347,140.27,140.293
2022-09-05 04:45:00,140.293,140.42,140.27,140.36
2022-09-05 05:00:00,140.36,140.399,140.3,140.35
2022-09-05 05:15:00,140.351,140.384,140.3,140.354
2022-09-05 05:30:00,140.344,140.39,140.31,140.377
2022-09-05 05:45:00,140.378,140.405,140.33,140.395
2022-09-05 06:00:00,140.394,140.483,140.31,140.346
2022-09-05 06:15:00,140.346,140.453,140.33,140.385
2022-09-05 06:30:00,140.386,140.439,140.34,140.389
2022-09-05 06:45:00,140.388,140.432,140.33,140.36
2022-09-05 07:00:00,140.357,140.383,140.27,140.356
2022-09-05 07:15:00,140.362,140.506,140.31,140.499
2022-09-05 07:30:00,140.501,140.578,140.41,140.493
2022-09-05 07:45:00,140.494,140.526,140.4,140.522
2022-09-05 08:00:00,140.524,140.597,140.48,140.57
2022-09-05 08:15:00,140.571,140.589,140.49,140.544
2022-09-05 08:30:00,140.544,140.556,140.47,140.515
2022-09-05 08:45:00,140.513,140.549,140.41,140.473
2022-09-05 09:00:00,140.475,140.551,140.45,140.54
2022-09-05 09:15:00,140.54,140.55,140.43,140.48
2022-09-05 09:30:00,140.477,140.569,140.45,140.518
2022-09-05 09:45:00,140.521,140.563,140.41,140.433
2022-09-05 10:00:00,140.439,140.45,140.35,140.429
2022-09-05 10:15:00,140.429,140.467,140.39,140.454
2022-09-05 10:30:00,140.453,140.476,140.37,140.412
2022-09-05 10:45:00,140.413,140.453,140.38,140.42
2022-09-05 11:00:00,140.427,140.501,140.41,140.495
2022-09-05 11:15:00,140.499,140.529,140.44,140.518
2022-09-05 11:30:00,140.512,140.552,140.48,140.54
